title,similarity,label_included,probability
Guest Editors' Introduction: Realizing Service-Centric Software Systems,0.041,1,0.0006160159586957223
A Bayesian Model for Predicting Reliability of Software Systems at the Architectural Level,0.041,1,0.0006160159586957223
A Reflective Practice of Automated and Manual Code Reviews for a Studio Project,0.041,1,0.0006160159586957223
A Strategic Descriptive Review of the Intelligent Decision-making Support Systems Research: the 1980?2004 Period,0.041,1,0.0006160159586957223
Engineering approaches toward biological information integration at the systems level.,0.041,1,0.0006160159586957223
Formally analyzing software architectural specifications using SAM.,0.041,1,0.0006160159586957223
Computing Ripple Effect for Object Oriented Software,0.041,1,0.0006160159586957223
Software reliability prediction by soft computing techniques,0.041,1,0.0006160159586957223
Web Service Testing and Usability for Mobile Learning,0.041,1,0.0006160159586957223
An integrated product development process for mobile software,0.041,1,0.0006160159586957223
Simulation-Supported Workflow Optimization in Process Engineering,0.041,1,0.0006160159586957223
Using Repository of Repositories (RoRs) to Study the Growth of F/OSS Projects: A Meta-Analysis Research Approach,0.041,1,0.0006160159586957223
Special Characteristics of Software and Software Markets - Implications for Managing Software Business,0.04,1,0.0006136049404147772
Value-Based Business-IT Alignment in Networked Constellations of Enterprises,0.04,1,0.0006136049404147772
Evaluation of commercial web engineering processes.,0.04,1,0.0006136049404147772
Software estimation: a fuzzy approach,0.04,1,0.0006136049404147772
Effects of Refactoring Legacy Protocol Implementations: A Case Study,0.04,1,0.0006136049404147772
An Empirical Approach to Characterizing Risky Software Projects Based on Logistic Regression Analysis,0.04,1,0.0006136049404147772
The E-Government Melting Pot: Lacking New Public Management and Innovation Flavor?,0.04,1,0.0006136049404147772
Communication of Business?s and Software Engineers,0.04,1,0.0006136049404147772
Developing Search Strategies for Detecting Relevant Experiments for Systematic Reviews,0.04,1,0.0006136049404147772
Transformational Approaches to Model Driven Architecture - A Review,0.04,1,0.0006136049404147772
The effects of task complexity and time availability limitations on human performance in database query tasks,0.04,1,0.0006136049404147772
A DEFECT PREDICTION METHOD FOR SOFTWARE VERSION DIFFERENCES,0.04,1,0.0006136049404147772
"Libraries, social software and distance learners: Blog it, tag it, share it!",0.04,1,0.0006136049404147772
Metrics are fitness functions too,0.04,1,0.0006136049404147772
Understanding knowledge sharing activities in free/open source software projects: An empirical study,0.04,1,0.0006136049404147772
Towards Understanding the Rhetoric of Small Source Code Changes,0.04,1,0.0006136049404147772
Model-driven safety evaluation with state-event-based component failure annotations.,0.039,1,0.0006112033585925294
Engineering Emergence,0.039,1,0.0006112033585925294
A novel approach to formalize Object-Oriented Design Metrics,0.039,1,0.0006112033585925294
Implementing Virtual Practices using an Alternative Methodology to Develop Educational Software,0.039,1,0.0006112033585925294
Developing Software Products for Mobile Markets: Need for Rethinking Development Models and Practices,0.039,1,0.0006112033585925294
Comparative Assessment of Network-Centric Software Architectures,0.039,1,0.0006112033585925294
Mixture Random Effect Model Based Meta-analysis for Medical Data Mining,0.039,1,0.0006112033585925294
Techniques for developing more accessible web applications: a survey towards a process classification,0.039,1,0.0006112033585925294
Mining metrics to predict component failures,0.039,1,0.0006112033585925294
Requirements of Software Visualization Tools: A Literature Survey,0.039,1,0.0006112033585925294
Effective software management: where do we falter?,0.039,1,0.0006112033585925294
User Needs Analysis and requirements engineering: Theory and practice,0.039,1,0.0006112033585925294
An Empirical Exploration of the Distributions of the Chidamber and Kemerer Object-Oriented Metrics Suite,0.039,1,0.0006112033585925294
Hybrid Modeling of Test-and-Fix Processes in Incremental Development,0.039,1,0.0006112033585925294
KOntoR: An Ontology-enabled Approach to Software Reuse,0.039,1,0.0006112033585925294
What is embedded systems and how should it be taught?---results from a didactic analysis,0.039,1,0.0006112033585925294
Reusable Idioms and Patterns in Graph Transformation Languages 2004,0.039,1,0.0006112033585925294
Toward standards for reporting research: A review of the literature on computer-supported collaborative learning,0.039,1,0.0006112033585925294
A Cognitive-Based Mechanism for Constructing Software Inspection Teams,0.039,1,0.0006112033585925294
Does Test-Driven Development Improve the Program Code? Alarming Results from a Comparative Case Study,0.039,1,0.0006112033585925294
A Concept-Based Framework for Retrieving Evidence to Support Emergency Physician Decision Making at the Point of Care,0.039,1,0.0006112033585925294
"An Initial Study to Develop an Empirical Test for
Software Engineering Expertise",0.039,1,0.0006112033585925294
Evaluating the efficacy of test-driven development: industrial case studies,0.038,1,0.0006088111762957239
Development of integrated quality information system for continuous improvement,0.038,1,0.0006088111762957239
"Experiences from large embedded systems development projects in education, involving industry and research",0.038,1,0.0006088111762957239
The (Practical) Importance of SE Experiments,0.038,1,0.0006088111762957239
Investigating Adoption of Agile Software Development Methodologies in Organisations,0.038,1,0.0006088111762957239
Experience Research,0.038,1,0.0006088111762957239
Negotiation of software requirements in an asynchronous collaborative environment,0.038,1,0.0006088111762957239
Tailoring and Introduction of the Rational Unified Process,0.038,1,0.0006088111762957239
A Review of Metrics for Knowledge Management Systems and Knowledge Management Initiatives,0.038,1,0.0006088111762957239
Teaching Software Architecture Design,0.038,1,0.0006088111762957239
Distributed real time database systems: background and literature review,0.038,1,0.0006088111762957239
An empirical study of factors that affect user performance when using UML interaction diagrams,0.037,1,0.0006064283567356585
Teaching Empirical Methods to Undergraduate Students Working Group Results,0.037,1,0.0006064283567356585
Information systems outsourcing: a survey and analysis of the literature,0.037,1,0.0006064283567356585
Metrics-Based Management of Software Product Portfolios,0.037,1,0.0006064283567356585
A framework for evaluating usability of clinical monitoring technology,0.037,1,0.0006064283567356585
Static Analysis of Object References in RMI-Based Java Software,0.037,1,0.0006064283567356585
Using Data Mining Technology to improve Manufacturing Quality - A Case Study of LCD Driver IC Packaging Industry,0.037,1,0.0006064283567356585
Beyond source code: The importance of other artifacts in software development (a case study).,0.037,1,0.0006064283567356585
Support for Task Modeling ? A ?Constructive? Exploration,0.037,1,0.0006064283567356585
Does task training really affect group performance?,0.037,1,0.0006064283567356585
A Web- and Problem-Based Learning System in Artificial Intelligence,0.037,1,0.0006064283567356585
Knowledge-Sharing Issues in Experimental Software Engineering,0.037,1,0.0006064283567356585
Software Architecture Visualization: An Evaluation Framework and Its Application,0.037,1,0.0006064283567356585
API-Based and Information-Theoretic Metrics for Measuring the Quality of Software Modularization,0.037,1,0.0006064283567356585
"Be successful, take a hostage or ""outsourcing the outsourcing Manager""",0.037,1,0.0006064283567356585
What Makes Evaluators to Find More Usability Problems?: A Meta-analysis for Individual Detection Rates,0.037,1,0.0006064283567356585
Unified use case statecharts: Case studies (2007,0.037,1,0.0006064283567356585
Improving availability with recursive microreboots: a soft-state system case study.,0.037,1,0.0006064283567356585
Toward a Unified Model for Requirements Engineering,0.037,1,0.0006064283567356585
Enhancing Structured Review with Model-Based Verification,0.036,1,0.0006040548632676178
Identifying the characteristics of successful expert systems: an empirical evaluation,0.036,1,0.0006040548632676178
A Systematic Review of Automated Test Data Generation Techniques,0.036,1,0.0006040548632676178
Using UML in the context of agent-oriented software engineering: State of the art.,0.036,1,0.0006040548632676178
Spatial Complexity Metrics: An Investigation of Utility,0.036,1,0.0006040548632676178
Distribution Dimensions in Software Development Projects: A Taxonomy,0.036,1,0.0006040548632676178
Automating and Simplifying Memory Corruption Attack Response Using Failure-Aware Computing,0.036,1,0.0006040548632676178
Adopting Model Driven Software Development in Industry ? A Case Study at Two Companies,0.036,1,0.0006040548632676178
Software Architecture Analysis of Usability,0.036,1,0.0006040548632676178
From object orientation to goal orientation: A paradigm shift for requirements engineering.,0.036,1,0.0006040548632676178
Tackling Offshore Communication Challenges with Agile Architecture-Centric Development,0.036,1,0.0006040548632676178
Design steps for developing software measurement standard etalons for ISO 19761 (COSMIC-FFP),0.036,1,0.0006040548632676178
Mobile Systems Development: A Literature Review,0.036,1,0.0006040548632676178
Analysis of a deployed software,0.036,1,0.0006040548632676178
Process Design Theory for Digital Information Services,0.036,1,0.0006040548632676178
Using Sketching to Aid the Collaborative Design of Information Visualisation Software - A Case Study,0.036,1,0.0006040548632676178
"Analysis, Testing and Re-Structuring of Web Applications",0.036,1,0.0006040548632676178
Can We Use Technology to Train Inspectors to Be More Systematic?,0.036,1,0.0006040548632676178
Open Source Software Usage Implications in the Context of Software Development,0.036,1,0.0006040548632676178
Managing Knowledge Assets for NPD Performance Improvement: Results of an Action Research Project,0.035,1,0.0006016906593903098
Personal Opinion Surveys,0.035,1,0.0006016906593903098
An Annotated Bibliography of Personnel Scheduling and Rostering,0.035,1,0.0006016906593903098
Formalism Challenges of the Cougaar Model Driven Architecture,0.035,1,0.0006016906593903098
Cross versus Within-Company Cost Estimation Studies: A Systematic Review,0.035,1,0.0006016906593903098
A systematic review of cross- vs. within-company cost estimation studies,0.035,1,0.0006016906593903098
MuNDDoS: A Research Group on Global Software Development,0.035,1,0.0006016906593903098
Indicative Markers of Leadership provided by ICT Professional Bodies in the Promotion and Support of Ethical Conduct,0.035,1,0.0006016906593903098
Security Requirements for the Rest of Us: A Survey,0.035,1,0.0006016906593903098
Exploring Knowledge Management with a Social Semantic Desktop Architecture,0.035,1,0.0006016906593903098
Integrating visual goal models into the Rational Unified Process.,0.035,1,0.0006016906593903098
A Methodology for Identifying Critical Success Factors That Influence Software Process Improvement Initiatives: An Application in the Brazilian Software Industry,0.035,1,0.0006016906593903098
Knowledge Integration in Information Systems Education Through an (Inter)active Platform of Analysis and Modelling Case Studies,0.035,1,0.0006016906593903098
Empirical analysis on the correlation between GCC compiler warnings and revision numbers of source files in five industrial software projects,0.035,1,0.0006016906593903098
Object-oriented concept analysis for software imodularisation.,0.035,1,0.0006016906593903098
Software Multi-project Resource Scheduling: A Comparative Analysis,0.035,1,0.0006016906593903098
Research Knowledge Management can be Murder,0.035,1,0.0006016906593903098
A Cost-Effective Usability Evaluation Progression for Novel Interactive Systems,0.035,1,0.0006016906593903098
Ten Strategies for Successful Distributed Development,0.035,1,0.0006016906593903098
Using Unified Modelling Language (UML) as a process-modelling technique for clinical-research process improvement,0.035,1,0.0006016906593903098
Short and Long-term Impacts of SPI in Small Software Firms,0.035,1,0.0006016906593903098
A meta-analysis of the training effectiveness of virtual reality surgical simulators,0.035,1,0.0006016906593903098
Gender in end-user software engineering,0.035,1,0.0006016906593903098
Anchoring and adjustment in software estimation,0.035,1,0.0006016906593903098
Usability Evaluation of User Interfaces Gener with a Model-Driven Architecture Tool. Chapter 2,0.034,1,0.0005993357087453048
On the difficulty of replicating human subjects studies in software engineering,0.034,1,0.0005993357087453048
A Framework for Software Engineering Experimental Replications,0.034,1,0.0005993357087453048
Knowledge Management in Software Process Improvement,0.034,1,0.0005993357087453048
Document-Oriented Views of Guideline Knowledge Bases,0.034,1,0.0005993357087453048
"A Model of IT Evaluation Management: Organizational Characteristics, IT Evaluation Methodologies, and B2BEC Benefits",0.034,1,0.0005993357087453048
EVEDIN: A system for automatic evaluation of educational influence,0.034,1,0.0005993357087453048
An experimental investigation of formality in UML-based development.,0.034,1,0.0005993357087453048
Making Manufacturing Changes Less Disruptive: Agent-Driven Integration,0.034,1,0.0005993357087453048
System Test Planning of Software: An Optimization Approach,0.034,1,0.0005993357087453048
Group Processes in Software Effort Estimation,0.034,1,0.0005993357087453048
Program Restructuring Through Clustering Techniques,0.034,1,0.0005993357087453048
Investigating training effects on software reviews: a controlled experiment,0.034,1,0.0005993357087453048
Towards a megamodel to model software evolution through transformations,0.034,1,0.0005993357087453048
Understanding and Aiding Code Evolution by Inferring Change Patterns,0.034,1,0.0005993357087453048
Time-bounded adaptation for automotive system software,0.034,1,0.0005993357087453048
Algorithm and care pathway: Clinical guidelines and healthcare processes,0.034,1,0.0005993357087453048
"RFID Adoption 
Theoretical Concepts and Their Practical Application in Fashion",0.034,1,0.0005993357087453048
Is OO the Systems Development Technology for Your Organization?,0.034,1,0.0005993357087453048
"Evolutionary software engineering, a review",0.034,1,0.0005993357087453048
"Evolutionary software engineering, a review.",0.034,1,0.0005993357087453048
Original Article Scenario inspections,0.034,1,0.0005993357087453048
Designing a cooperative education program to support an IT strategic plan,0.033,1,0.0005969899751164755
Pervasive challenges for software components.,0.033,1,0.0005969899751164755
Leadership by example: A perspective on the influence of Barry Boehm.,0.033,1,0.0005969899751164755
Instructional design of a programming course: a learning theoretic approach,0.033,1,0.0005969899751164755
Finding evidence of community from blogging co-citations: a social network analytic approach,0.033,1,0.0005969899751164755
Patterns of cooperative interaction: Linking ethnomethodology and design,0.033,1,0.0005969899751164755
A Critical Approach to Privacy Research in Ubiquitous Environments ? Issues and Underlying Assumptions,0.033,1,0.0005969899751164755
Building Theories from Multiple Evidence Sources,0.033,1,0.0005969899751164755
On the use of error propagation for statistical validation of computer vision software.,0.033,1,0.0005969899751164755
Protocol Conformance Testing a SIP Registrar: an Industrial Application of Formal Methods,0.033,1,0.0005969899751164755
Assessing Uncertainty of Software Development Effort Estimates: The Learning from Outcome Feedback,0.033,1,0.0005969899751164755
A requirements engineering framework for cross-organizational ERP systems,0.033,1,0.0005969899751164755
Source-Level Linkage: Adding Semantic Information to C++ Fact-bases,0.033,1,0.0005969899751164755
Using Historical In-Process and Product Metrics for Early Estimation of Software Failures,0.033,1,0.0005969899751164755
Open Source Project Categorization Based on Growth Rate Analysis and Portfolio Planning Methods,0.033,1,0.0005969899751164755
"Computing Curricula 2005, The Overview Report",0.033,1,0.0005969899751164755
Inter-Package Dependency Networks in Open-Source Software,0.033,1,0.0005969899751164755
Methodology of Integrated Knowledge Management in Lifecycle of Product Development Process and Its Implementation,0.033,1,0.0005969899751164755
ICT assessment: Moving beyond journal outputs,0.033,1,0.0005969899751164755
Modeling Enablers for Successful KM Implementation,0.033,1,0.0005969899751164755
The role of post-adoption phase trust in B2C e-service loyalty: towards a more comprehensive picture,0.033,1,0.0005969899751164755
Probabilistic Techniques for Corporate Blog Mining,0.033,1,0.0005969899751164755
Success Factors and Impacts of Mobile Business Applications: Results from a Mobile e-Procurement Study,0.033,1,0.0005969899751164755
The use of group support systems in focus groups: Information technology meets qualitative research,0.032,1,0.0005946534224294408
The Role of Process Measurement in Test-Driven Development,0.032,1,0.0005946534224294408
Hierarchy and Centralization in Free and Open Source software team communications,0.032,1,0.0005946534224294408
Coordination Network Analysis: A Research Framework for Studying the Organizational Impacts of Service-Orientation in Business Intelligence,0.032,1,0.0005946534224294408
Are Two Heads Better than One? On the Effectiveness of Pair Programming,0.032,1,0.0005946534224294408
Constructing a core literature for computing education research,0.032,1,0.0005946534224294408
"A Model for Planning, Implementing and Evaluating Client-Centered IT Education",0.032,1,0.0005946534224294408
A systematic approach to the development of research-based web design guidelines for older people,0.032,1,0.0005946534224294408
Evaluating Quality of AI-Based Systems,0.032,1,0.0005946534224294408
A New Approach Towards Procurement of Software Models Via Distributed Business Models,0.032,1,0.0005946534224294408
A Computerized Infrastructure for Supporting Experimentation in Software Engineering,0.032,1,0.0005946534224294408
Improving Hierarchical Taxonomy Integration with Semantic Feature Expansion on Category-Specific Terms,0.032,1,0.0005946534224294408
Integrated strategy of industrial product suppliers: Working with B2B intermediaries,0.032,1,0.0005946534224294408
Ethical Problems Inherent in Psychological Research based on Internet Communication as Stored Information,0.032,1,0.0005946534224294408
First-principles computation of the electronic and dynamical properties of solids and nanostructures with ABINIT.,0.032,1,0.0005946534224294408
Metrics in Software Test Planning and Test Design Processes,0.032,1,0.0005946534224294408
Milestone Markets: Software Cost Estimation through Market Trading,0.032,1,0.0005946534224294408
Design Pattern Detection in Eiffel Systems,0.032,1,0.0005946534224294408
Understanding the information needs of public health practitioners: A literature review to inform design of an interactive digital knowledge management system,0.032,1,0.0005946534224294408
OPEN Process Support for Web Development,0.032,1,0.0005946534224294408
A Lifecycle Approach towards Business Rules Management,0.032,1,0.0005946534224294408
Building Reverse Engineering Tools with Software Components: Ten Lessons Learned,0.032,1,0.0005946534224294408
Image is everything: Advancing HCI knowledge and interface design using the system image,0.032,1,0.0005946534224294408
Social Factors Relevant to Capturing Design Decisions,0.032,1,0.0005946534224294408
Review article: A review of structured document retrieval (SDR) technology to improve information access performance in engineering document management,0.032,1,0.0005946534224294408
Towards a Dynamic Ontology Based Software Project Management Antipattern Intelligent System,0.032,1,0.0005946534224294408
Evaluating Graph Kernel Methods for Relation Discovery in GO-Annotated Clusters,0.032,1,0.0005946534224294408
Design And Evaluation Of Emergent Behaviour For Artificial Haemostasis,0.032,1,0.0005946534224294408
"Validation (V&V), Model-based Verification Integration of Structured Review and Modelbased Verification: a Case Study",0.031,1,0.0005923260147510107
Towards a basic theory to model model driven engineering,0.031,1,0.0005923260147510107
An empirical investigation of the key determinants of data warehouse adoption,0.031,1,0.0005923260147510107
A meta-analysis of the technology acceptance model: Investigating subjective norm and moderation effects,0.031,1,0.0005923260147510107
A Generic Visual Critic Authoring Tool,0.031,1,0.0005923260147510107
A case study of combining i* framework and the Z notation,0.031,1,0.0005923260147510107
A study of developer attitude to component reuse in three IT companies.,0.031,1,0.0005923260147510107
Reconstruction of Protein-Protein Interaction Pathways by Mining Subject-Verb-Objects Intermediates,0.031,1,0.0005923260147510107
"Understanding the Term Reference Model in Information Systems Research: History, Literature Analysis and Explanation",0.031,1,0.0005923260147510107
When Technology Meets the Mind: A Comparative Study of the Technology Acceptance Model,0.031,1,0.0005923260147510107
Detection and Analysis of Off-Task Gaming Behavior in Intelligent Tutoring Systems,0.031,1,0.0005923260147510107
"Ethnography, scenario-based observational usability study, and other reviews inform the design of a web-based E-notebook",0.031,1,0.0005923260147510107
ICT-Mediated Synchronous Communication in Creative Teamwork: From Cognitive Dust to Semantics,0.031,1,0.0005923260147510107
A qualitative analysis of reflective and defensive student responses in a software engineering and design course,0.031,1,0.0005923260147510107
IGSTK: An Open Source Software Toolkit for Image-Guided Surgery,0.031,1,0.0005923260147510107
Conceptual Modeling for Simulation: Issues and Research Requirements,0.031,1,0.0005923260147510107
Information Quality in Healthcare: Coherence of Data Compared between Organization's Electronic Patient Records,0.031,1,0.0005923260147510107
"Effort estimation: how valuable is it for a web company to use a cross-company data set, compared to using its own single-company data set?",0.031,1,0.0005923260147510107
Proving the concept of a data broker as an emergent alternative to supra-enterprise EPR systems.,0.031,1,0.0005923260147510107
The Role of Content Representations in Hypermedia Learning: Effects of Task and Learner Variables,0.03,1,0.0005900077162886337
Comparison of Selected Survey Instruments for Software Team Communication Research,0.03,1,0.0005900077162886337
Software Component Technologies for Heavy Vehicles,0.03,1,0.0005900077162886337
Replication's Role in Software Engineering,0.03,1,0.0005900077162886337
CyberIR ? A Technological Approach to Fight Cybercrime,0.03,1,0.0005900077162886337
Critical success factors for software process improvement implementation: An empirical study,0.03,1,0.0005900077162886337
Regression Models of Software Development Effort Estimation Accuracy and Bias,0.03,1,0.0005900077162886337
Using Bayesian Belief Networks to Model Software Project Management Antipatterns,0.03,1,0.0005900077162886337
Multiview framework for goal oriented measurement plan design.,0.03,1,0.0005900077162886337
Analysis of combinatorial user effect in international usability tests,0.03,1,0.0005900077162886337
Implementing tutoring strategies into a patient simulator for clinical reasoning learning.,0.03,1,0.0005900077162886337
A Study on CRM and Its Customer Segmentation Outsourcing Approach for Small and Medium Businesses,0.03,1,0.0005900077162886337
On the Implementation of a Knowledge Management Tool for SPI,0.03,1,0.0005900077162886337
Designing Graphical Elements for Cognitively Demanding Activities: An Account on Fine-Tuning for Colors,0.03,1,0.0005900077162886337
A Survey of Software Engineering Educational Delivery Methods and Associated Learning Theories,0.03,1,0.0005900077162886337
Developing an IS/ICT management capability maturity framework,0.03,1,0.0005900077162886337
Industrial Experience with Fact Based Modeling at a Large Bank,0.03,1,0.0005900077162886337
Factors affecting duration and effort estimation errors in software development projects,0.03,1,0.0005900077162886337
Maize Production Emulation System Based on Cooperative Models,0.03,1,0.0005900077162886337
First Experiences with Group Projects in CSE Education,0.03,1,0.0005900077162886337
"Estimating Effort by Use Case Points: Method, Tool and Case Study",0.03,1,0.0005900077162886337
Explaining Recommendations,0.03,1,0.0005900077162886337
How influential is Brooks' Law? A longitudinal citation context analysis of Frederick Brooks' The Mythical Man-Month,0.03,1,0.0005900077162886337
An Analysis of IFIP TC 8 WG 8.6,0.03,1,0.0005900077162886337
Teaching computer game design and construction.,0.03,1,0.0005900077162886337
Modelling a Receiver?s Position to Persuasive Arguments,0.029,1,0.0005876984913898463
Person-Job Cognitive Style Fit for Software Developers: The Effect on Strain and Performance,0.029,1,0.0005876984913898463
Valuing computer science education research?,0.029,1,0.0005876984913898463
Reaching Beyond the Invisible Barriers: Serving a Community of Users with Multiple Needs,0.029,1,0.0005876984913898463
A Probabilistic Model for Predicting Software Development Effort,0.029,1,0.0005876984913898463
Software engineering education (SEEd),0.029,1,0.0005876984913898463
Revealing actual documentation usage in software maintenance through war stories.,0.029,1,0.0005876984913898463
Understanding the Interdependences Among Performance Indicators in the Domain of Industrial Services,0.029,1,0.0005876984913898463
Experiences using systematic review guidelines,0.029,1,0.0005876984913898463
The Gap Between Small Group Theory and Group Support System Research,0.029,1,0.0005876984913898463
Research in information systems in China (1999?2005) and international comparisons,0.029,1,0.0005876984913898463
The Role of Controlled Experiments Working Group Results,0.029,1,0.0005876984913898463
Evaluations of an Information and Communication Technology (ICT) Training Programme for Persons with Intellectual Disabilities,0.029,1,0.0005876984913898463
Evaluating Web Services: Towards a framework for emergent contexts.,0.029,1,0.0005876984913898463
Redesigning the Intermediate Course in Software Design,0.029,1,0.0005876984913898463
IMPROVING SOFTWARE PRODUCT INTEGRATION,0.029,1,0.0005876984913898463
A UML Profile for Knowledge-Based Systems Modelling,0.029,1,0.0005876984913898463
Dialog-based protocol: an empirical research method for cognitive activities in software engineering,0.029,1,0.0005876984913898463
"The Evaluation of Large, Complex UML Analysis and Design Models",0.029,1,0.0005876984913898463
Integrating a model of analytical quality assurance into the V-Modell XT,0.029,1,0.0005876984913898463
A survey of literature on the teaching of introductory programming,0.029,1,0.0005876984913898463
A survey of literature on the teaching of introductory programming,0.029,1,0.0005876984913898463
Corpus-Based Empirical Account of Adverbial Clauses Across Speech and Writing in Contemporary British English,0.029,1,0.0005876984913898463
What is Business Process Management: A Two Stage Literature Review of an Emerging Field,0.029,1,0.0005876984913898463
An Evolution Model for Software Modularity Assessment,0.029,1,0.0005876984913898463
TABASCO: a taxonomy-based domain engineering method,0.029,1,0.0005876984913898463
Taxonomic Dimensions for Studying Situational Method Development,0.029,1,0.0005876984913898463
Using RFID Technologies to Capture Simulation Data in a Hospital Emergency Department,0.029,1,0.0005876984913898463
EQ-Mine: Predicting Short-Term Defects for Software Evolution,0.029,1,0.0005876984913898463
A cautionary note on checking software engineering papers for plagiarism.,0.029,1,0.0005876984913898463
Identification and Prediction of Economic Regimes to Guide Decision Making in Multi-Agent Marketplaces,0.029,1,0.0005876984913898463
Practices and Supporting Structures for Mature Inquiry Culture in Distributed Software Development Projects,0.029,1,0.0005876984913898463
Do computer science students know what they know?: a calibration study of data structure knowledge,0.029,1,0.0005876984913898463
"Outsourcing software parts of safety critical system 
A critical decision?",0.029,1,0.0005876984913898463
Complexity of Information Systems Development Projects: Conceptualization and Measurement Development,0.029,1,0.0005876984913898463
Empiricism in Computer Science,0.029,1,0.0005876984913898463
Eliciting Requirements by Analysing Threats Caused by Users,0.029,1,0.0005876984913898463
Collaboration using OSSmole: a repository of FLOSS data and analyses,0.028,1,0.0005853983045417251
The impacts of user review on software responsiveness: Moderating requirements uncertainty,0.028,1,0.0005853983045417251
Towards a Flow Analysis for Embedded System C Programs,0.028,1,0.0005853983045417251
A Study on Feature Analysis for Musical Instrument Classification,0.028,1,0.0005853983045417251
Software performance modeling using UML and Petri nets.,0.028,1,0.0005853983045417251
Towards Awareness in the Large,0.028,1,0.0005853983045417251
The Evolution of the Internal Offshore Software Development Model at Dell Inc.,0.028,1,0.0005853983045417251
Testing in Software Product Lines,0.028,1,0.0005853983045417251
Statistical Absolute Evaluation of Gene Ontology Terms with Gene Expression Data,0.028,1,0.0005853983045417251
The art and science of software architecture.,0.028,1,0.0005853983045417251
Classifier Selection Based on Data Complexity Measures,0.028,1,0.0005853983045417251
Survey of component-based software development.,0.028,1,0.0005853983045417251
National reconstruction information management system,0.028,1,0.0005853983045417251
Rigorously defining and analyzing medical processes: An experience report,0.028,1,0.0005853983045417251
Conceptual-level workflow modeling of scientific experiments using NMR as a case study,0.028,1,0.0005853983045417251
RankProd: A bioconductor package for detecting differentially expressed genes in meta-analysis,0.028,1,0.0005853983045417251
How Does Collaborative Group Technology Influence Social Network Structure?,0.028,1,0.0005853983045417251
The Clients? Impact on Effort Estimation Accuracy in Software Development Projects,0.028,1,0.0005853983045417251
Evaluating user interactions with clinical information systems: a model based on human-computer interaction models,0.028,1,0.0005853983045417251
A systematic review of software process tailoring,0.028,1,0.0005853983045417251
Using measurements to support real-option thinking in agile software development,0.028,1,0.0005853983045417251
Open Source Software in Industry,0.028,1,0.0005853983045417251
Inter-Organizational Knowledge Management. The Importance of Organizational and Environmental Context,0.028,1,0.0005853983045417251
Cross-cutting techniques in program specification and analysis,0.028,1,0.0005853983045417251
A First Approach to a Data Quality Model for Web Portals,0.028,1,0.0005853983045417251
Process Ownership Challenges in IT-Enabled Transformation of Interorganizational Business Processes,0.028,1,0.0005853983045417251
Constructing a Process Model for Decision Analysis and Resolution on COTS Selection Issue of Capability Maturity Model Integration,0.028,1,0.0005853983045417251
Agile Methods: The Gap between Theory and Practice,0.027,1,0.0005831071203703399
Distributive Medical Management System,0.027,1,0.0005831071203703399
Assisting Concept Assignment using Probabilistic Classification and Cognitive Mapping.,0.027,1,0.0005831071203703399
Enhancing Student Learning across Disciplines: A Case Example using a Systems Analysis and Design Course for MIS and ACS Majors,0.027,1,0.0005831071203703399
"AGGREGATION PROCESS WITH MULTIPLE EVIDENCE LEVELS FOR
EXPERIMENTAL STUDIES IN SOFTWARE ENGINEERING",0.027,1,0.0005831071203703399
Postmortem reviews: purpose and approaches in software engineering.,0.027,1,0.0005831071203703399
A Human-Oriented Tuning of Workflow Management Systems,0.027,1,0.0005831071203703399
Three Paradigms of Computer Science,0.027,1,0.0005831071203703399
Determining the Cost-Quality Trade-Off for Automated Software Traceability,0.027,1,0.0005831071203703399
Ergonomists and Usability Engineers Encounter Test Method Dilemmas with Virtual Work Environments,0.027,1,0.0005831071203703399
Exploring the influence of perceptual factors in the success of web-based spatial DSS,0.027,1,0.0005831071203703399
A Theoretical Approach to Information Needs Across Different Healthcare Stakeholders,0.027,1,0.0005831071203703399
Modeling Successful Performance in Web Search,0.027,1,0.0005831071203703399
Defect Data Analysis Based on Extended Association Rule Mining,0.027,1,0.0005831071203703399
IT-Supported Visualization of Knowledge Community Structures,0.027,1,0.0005831071203703399
A Systematic Review of Software Requirements Prioritization,0.027,1,0.0005831071203703399
Proselytizing pervasive computing education: a strategy and approach influenced by human-computer interaction,0.027,1,0.0005831071203703399
Rapid Benchmarking for Semantic Web Knowledge Base Systems,0.027,1,0.0005831071203703399
Ethnographically-informed empirical studies of software practice,0.027,1,0.0005831071203703399
A Probabilistic Approach to Web Portal?s Data Quality Evaluation,0.027,1,0.0005831071203703399
An Empirical Study on Business-to- Government Data Exchange Strategies to Reduce the Administrative Costs for Businesses,0.027,1,0.0005831071203703399
Empirical Paradigm ? The Role of Experiments,0.027,1,0.0005831071203703399
Presentation of Arguments and Counterarguments for Tentative Scientific Knowledge,0.027,1,0.0005831071203703399
"Distributed, Integrated, and Collaborative Research Environment (DiCore): An Architectural Design",0.027,1,0.0005831071203703399
Model-based Technology Integration with the Technical Space Concept,0.027,1,0.0005831071203703399
Confidence in software cost estimation results based on MMRE and PRED,0.027,1,0.0005831071203703399
An Experimental Evaluation of Information Visualization Techniques and Decision Style,0.027,1,0.0005831071203703399
Cultural Differences in Temporal Perceptions and its Application to Running Efficient Global Software Teams,0.027,1,0.0005831071203703399
Use of Graphical Probabilistic Models to build SIL claims based on software safety standards such as IEC61508-3,0.026,1,0.0005808249036402105
